id,response_id,question,raw_response,category,theme,subtheme,media,group_name,tactic,notes,language,change_comb
201_c_ecd,201,change_econ_p,"Sushi, attracting jobs/workforce that has higher pay - salaries - creates more disposable income. More diverse economy creates need for more amenities services (challenge - staffing). I look a DRO 26 years ago and we were very tourism based = but then Mercury came in and the internet jobs increased and it grew Durango w/ more diversity ",change_questions,economy ,diversified economy,,,,,,change_econ
201_c_ecw,201,change_econ_p,"Sushi, attracting jobs/workforce that has higher pay - salaries - creates more disposable income. More diverse economy creates need for more amenities services (challenge - staffing). I look a DRO 26 years ago and we were very tourism based = but then Mercury came in and the internet jobs increased and it grew Durango w/ more diversity ",change_questions,economy ,wages,,,,,,change_econ
201_c_ect,201,change_econ_p,"Sushi, attracting jobs/workforce that has higher pay - salaries - creates more disposable income. More diverse economy creates need for more amenities services (challenge - staffing). I look a DRO 26 years ago and we were very tourism based = but then Mercury came in and the internet jobs increased and it grew Durango w/ more diversity ",change_questions,economy ,tourism,,,,,,change_econ
201_c_ecl,201,change_econ_p,"Sushi, attracting jobs/workforce that has higher pay - salaries - creates more disposable income. More diverse economy creates need for more amenities services (challenge - staffing). I look a DRO 26 years ago and we were very tourism based = but then Mercury came in and the internet jobs increased and it grew Durango w/ more diversity ",change_questions,economy ,lack of workforce,,,,,,change_econ
202_c_ecd,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,diversified economy,,,,,,change_econ
202_c_ecy,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,year-round economy,,,,,,change_econ
202_c_ecp,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,population growth,,,,,,change_econ
202_c_ech,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,healthcare,,,,,,change_econ
202_c_ect,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,tourism,,,,,,change_econ
202_c_ece,202,change_econ_p,"More restaurants and lodging, less closed up shops on Main st in winter, a population large enough to support services like Doctor/Dentist/vet, Diverse tourism for different user groups, more opportunity to spend my money here/less dependent on Durango/Montrose, Eco-tourism to teach/inspire visitors to appreciate the mountains like we do",change_questions,economy ,education,,,,,,change_econ
203_c_ecd,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,diversified economy,,,,,,change_econ
203_c_eca,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,arts and culture,,,,,,change_econ
203_c_ece,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,education,,,,,,change_econ
203_c_ech,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,healthcare,,,,,,change_econ
203_c_ecs,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,sustainability,,,,,,change_econ
203_c_ecr,203,change_econ_p,"DIVERSIFICATION. Increased focus on arts - theater, art education. Educational opportunities - outdoor education, art education, ecotourism, medicine walks. Amenities: healthcare. I would like in all aspects to see Silverton become more sustainable. Utilization of natural resources (solar energy, creation of food systems - food and things like compost)",change_questions,economy ,renewable energy,,,,,,change_econ
